client_id,date,consumption_kwh
C0031,2023-04-16,11.8
C0031,2023-04-17,14.21
C0031,2023-04-18,14.61
C0031,2023-04-19,12.57
C0031,2023-04-20,8.55
C0031,2023-04-21,16.15
C0031,2023-04-22,8.39
C0031,2023-04-23,10.42
C0031,2023-04-24,14.08
C0031,2023-04-25,11.89
C0031,2023-04-26,13.25
C0031,2023-04-27,13.07
C0031,2023-04-28,11.45
C0031,2023-04-29,13.23
C0031,2023-04-30,14.25
C0031,2023-05-01,15.43
C0031,2023-05-02,16.52
C0031,2023-05-03,11.48
C0031,2023-05-04,14.09
C0031,2023-05-05,14.08
C0031,2023-05-06,12.63
C0031,2023-05-07,11.66
C0031,2023-05-08,10.32
C0031,2023-05-09,11.76
C0031,2023-05-10,12.72
C0031,2023-05-11,16.35
C0031,2023-05-12,14.92
C0031,2023-05-13,8.73
C0031,2023-05-14,11.64
C0031,2023-05-15,13.52
C0031,2023-05-16,15.28
C0031,2023-05-17,17.59
C0031,2023-05-18,8.36
C0031,2023-05-19,13.87
C0031,2023-05-20,14.54
C0031,2023-05-21,13.11
C0031,2023-05-22,10.07
C0031,2023-05-23,15.02
C0031,2023-05-24,14.44
C0031,2023-05-25,15.44
C0031,2023-05-26,11.97
C0031,2023-05-27,13.42
C0031,2023-05-28,10.24
C0031,2023-05-29,7.87
C0031,2023-05-30,12.76
C0031,2023-05-31,11.27
C0031,2023-06-01,8.86
C0031,2023-06-02,12.92
C0031,2023-06-03,10.79
C0031,2023-06-04,17.34
C0031,2023-06-05,14.16
C0031,2023-06-06,15.08
C0031,2023-06-07,14.68
C0031,2023-06-08,13.33
C0031,2023-06-09,15.88
C0031,2023-06-10,14.0
C0031,2023-06-11,15.03
C0031,2023-06-12,10.94
C0031,2023-06-13,13.47
C0031,2023-06-14,12.49
C0031,2023-06-15,10.6
C0031,2023-06-16,16.32
C0031,2023-06-17,16.58
C0031,2023-06-18,11.93
C0031,2023-06-19,13.34
C0031,2023-06-20,11.74
C0031,2023-06-21,11.41
C0031,2023-06-22,17.63
C0031,2023-06-23,9.6
C0031,2023-06-24,12.98
C0031,2023-06-25,13.5
C0031,2023-06-26,12.21
C0031,2023-06-27,11.37
C0031,2023-06-28,13.26
C0031,2023-06-29,11.39
C0032,2023-01-01,14.21
C0032,2023-01-02,20.26
C0032,2023-01-03,19.52
C0032,2023-01-04,15.63
C0032,2023-01-05,16.85
C0032,2023-01-06,21.04
C0032,2023-01-07,19.77
C0032,2023-01-08,20.49
C0032,2023-01-09,12.65
C0032,2023-01-10,18.86
C0032,2023-01-11,14.54
C0032,2023-01-12,17.45
C0032,2023-01-13,16.7
C0032,2023-01-14,18.3
C0032,2023-01-15,18.03
C0032,2023-01-16,17.45
C0032,2023-01-17,13.46
C0032,2023-01-18,16.32
C0032,2023-01-19,20.22
C0032,2023-01-20,18.46
C0032,2023-01-21,17.0
C0032,2023-01-22,16.3
C0032,2023-01-23,17.31
C0032,2023-01-24,16.34
C0032,2023-01-25,21.15
C0032,2023-01-26,16.27
C0032,2023-01-27,21.7
C0032,2023-01-28,15.85
C0032,2023-01-29,15.82
C0032,2023-01-30,17.96
C0032,2023-01-31,15.34
C0032,2023-02-01,19.65
C0032,2023-02-02,16.6
C0032,2023-02-03,17.14
C0032,2023-02-04,17.04
C0032,2023-02-05,18.55
C0032,2023-02-06,21.56
C0032,2023-02-07,16.97
C0032,2023-02-08,23.2
C0032,2023-02-09,18.95
C0032,2023-02-10,14.37
C0032,2023-02-11,17.11
C0032,2023-02-12,15.19
C0032,2023-02-13,18.2
C0032,2023-02-14,20.16
C0032,2023-02-15,19.41
C0032,2023-02-16,14.33
C0032,2023-02-17,13.54
C0032,2023-02-18,15.1
C0032,2023-02-19,18.96
C0032,2023-02-20,19.16
C0032,2023-02-21,19.28
C0032,2023-02-22,14.72
C0032,2023-02-23,15.8
C0032,2023-02-24,14.97
C0032,2023-02-25,15.12
C0032,2023-02-26,16.25
C0032,2023-02-27,17.15
C0032,2023-02-28,14.53
C0032,2023-03-01,16.6
C0032,2023-03-02,20.06
C0032,2023-03-03,18.09
C0032,2023-03-04,19.95
C0032,2023-03-05,22.06
C0032,2023-03-06,19.85
C0032,2023-03-07,15.15
C0032,2023-03-08,20.6
C0032,2023-03-09,20.22
C0032,2023-03-10,14.86
C0032,2023-03-11,15.34
C0032,2023-03-12,19.35
C0032,2023-03-13,18.56
C0032,2023-03-14,14.27
C0032,2023-03-15,18.27
C0032,2023-03-16,18.76
C0032,2023-03-17,16.38
C0032,2023-03-18,16.89
C0032,2023-03-19,16.21
C0032,2023-03-20,16.73
C0032,2023-03-21,19.89
C0032,2023-03-22,13.63
C0032,2023-03-23,18.43
C0032,2023-03-24,17.79
C0032,2023-03-25,18.06
C0032,2023-03-26,18.49
C0032,2023-03-27,16.47
C0032,2023-03-28,17.32
C0032,2023-03-29,17.79
C0032,2023-03-30,15.93
C0032,2023-03-31,18.48
C0032,2023-04-01,18.16
C0032,2023-04-02,20.01
C0032,2023-04-03,15.23
C0032,2023-04-04,17.41
C0032,2023-04-05,17.46
C0032,2023-04-06,18.11
C0032,2023-04-07,15.88
C0032,2023-04-08,17.45
C0032,2023-04-09,17.66
C0032,2023-04-10,18.67
C0032,2023-04-11,17.13
C0032,2023-04-12,17.75
C0032,2023-04-13,15.17
C0032,2023-04-14,15.33
C0032,2023-04-15,15.92
C0032,2023-04-16,13.8
C0032,2023-04-17,16.47
C0032,2023-04-18,17.72
C0032,2023-04-19,16.81
C0032,2023-04-20,17.03
C0032,2023-04-21,22.18
C0032,2023-04-22,18.83
C0032,2023-04-23,18.39
C0032,2023-04-24,14.33
C0032,2023-04-25,13.76
C0032,2023-04-26,16.53
C0032,2023-04-27,18.21
C0032,2023-04-28,18.75
C0032,2023-04-29,18.44
C0032,2023-04-30,22.41
C0032,2023-05-01,17.39
C0032,2023-05-02,15.58
C0032,2023-05-03,19.76
C0032,2023-05-04,20.28
C0032,2023-05-05,16.94
C0032,2023-05-06,22.32
C0032,2023-05-07,18.83
C0032,2023-05-08,15.05
C0032,2023-05-09,19.41
C0032,2023-05-10,21.74
C0032,2023-05-11,19.55
C0032,2023-05-12,13.85
C0032,2023-05-13,24.28
C0032,2023-05-14,17.87
C0032,2023-05-15,13.23
C0032,2023-05-16,16.17
C0032,2023-05-17,18.86
C0032,2023-05-18,17.82
C0032,2023-05-19,17.31
C0032,2023-05-20,21.97
C0032,2023-05-21,14.08
C0032,2023-05-22,18.94
C0032,2023-05-23,18.26
C0032,2023-05-24,18.11
C0032,2023-05-25,14.37
C0032,2023-05-26,22.62
C0032,2023-05-27,16.3
C0032,2023-05-28,14.92
C0032,2023-05-29,19.37
C0032,2023-05-30,16.45
C0032,2023-05-31,18.66
C0032,2023-06-01,17.39
C0032,2023-06-02,15.0
C0032,2023-06-03,14.6
C0032,2023-06-04,18.08
C0032,2023-06-05,18.3
C0032,2023-06-06,17.74
C0032,2023-06-07,11.68
C0032,2023-06-08,16.46
C0032,2023-06-09,18.99
C0032,2023-06-10,16.77
C0032,2023-06-11,17.36
C0032,2023-06-12,14.76
C0032,2023-06-13,15.01
C0032,2023-06-14,17.8
C0032,2023-06-15,19.05
C0032,2023-06-16,19.36
C0032,2023-06-17,16.78
C0032,2023-06-18,18.86
C0032,2023-06-19,15.42
C0032,2023-06-20,18.3
C0032,2023-06-21,20.32
C0032,2023-06-22,16.82
C0032,2023-06-23,19.51
C0032,2023-06-24,17.14
C0032,2023-06-25,21.8
C0032,2023-06-26,17.44
C0032,2023-06-27,14.12
C0032,2023-06-28,16.67
C0032,2023-06-29,17.23
C0033,2023-01-01,14.37
C0033,2023-01-02,14.42
C0033,2023-01-03,15.65
C0033,2023-01-04,16.65
C0033,2023-01-05,12.84
C0033,2023-01-06,18.9
C0033,2023-01-07,14.59
C0033,2023-01-08,12.79
C0033,2023-01-09,16.6
C0033,2023-01-10,12.07
C0033,2023-01-11,15.01
C0033,2023-01-12,15.4
C0033,2023-01-13,15.54
C0033,2023-01-14,14.47
C0033,2023-01-15,14.59
C0033,2023-01-16,15.88
C0033,2023-01-17,14.09
C0033,2023-01-18,15.47
C0033,2023-01-19,11.32
C0033,2023-01-20,14.07
C0033,2023-01-21,13.11
C0033,2023-01-22,8.47
C0033,2023-01-23,16.96
C0033,2023-01-24,15.78
C0033,2023-01-25,12.96
C0033,2023-01-26,14.05
C0033,2023-01-27,19.68
C0033,2023-01-28,11.98
C0033,2023-01-29,16.1
C0033,2023-01-30,16.4
C0033,2023-01-31,10.93
C0033,2023-02-01,13.58
C0033,2023-02-02,16.14
C0033,2023-02-03,10.37
C0033,2023-02-04,12.89
C0033,2023-02-05,11.72
C0033,2023-02-06,16.05
C0033,2023-02-07,15.88
C0033,2023-02-08,12.86
C0033,2023-02-09,8.84
C0033,2023-02-10,11.05
C0033,2023-02-11,12.51
C0033,2023-02-12,14.1
C0033,2023-02-13,16.31
C0033,2023-02-14,14.28
C0033,2023-02-15,14.43
C0033,2023-02-16,15.68
C0033,2023-02-17,16.84
C0033,2023-02-18,13.58
C0033,2023-02-19,13.32
C0033,2023-02-20,11.96
C0033,2023-02-21,15.55
C0033,2023-02-22,18.72
C0033,2023-02-23,14.27
C0033,2023-02-24,14.35
C0033,2023-02-25,13.44
C0033,2023-02-26,14.37
C0033,2023-02-27,12.54
C0033,2023-02-28,11.59
C0033,2023-03-01,13.15
C0033,2023-03-02,16.18
C0033,2023-03-03,11.94
C0033,2023-03-04,16.51
C0033,2023-03-05,15.48
C0033,2023-03-06,12.69
C0033,2023-03-07,19.83
C0033,2023-03-08,13.09
C0033,2023-03-09,19.37
C0033,2023-03-10,14.0
C0033,2023-03-11,17.24
C0033,2023-03-12,12.86
C0033,2023-03-13,14.13
C0033,2023-03-14,15.62
C0033,2023-03-15,15.8
C0033,2023-03-16,14.56
C0033,2023-03-17,14.73
C0033,2023-03-18,17.93
C0033,2023-03-19,13.59
C0033,2023-03-20,18.46
C0033,2023-03-21,17.14
C0033,2023-03-22,15.19
C0033,2023-03-23,18.26
C0033,2023-03-24,16.86
C0033,2023-03-25,12.37
C0033,2023-03-26,15.11
C0033,2023-03-27,13.95
C0033,2023-03-28,14.7
C0033,2023-03-29,9.44
C0033,2023-03-30,14.76
C0033,2023-03-31,16.47
C0033,2023-04-01,13.61
C0033,2023-04-02,16.33
C0033,2023-04-03,14.14
C0033,2023-04-04,13.79
C0033,2023-04-05,14.24
C0033,2023-04-06,12.7
C0033,2023-04-07,18.31
C0033,2023-04-08,15.52
C0033,2023-04-09,14.0
C0033,2023-04-10,11.77
C0033,2023-04-11,15.59
C0033,2023-04-12,18.78
C0033,2023-04-13,12.16
C0033,2023-04-14,12.93
C0033,2023-04-15,13.83
C0033,2023-04-16,13.04
C0033,2023-04-17,12.69
C0033,2023-04-18,10.43
C0033,2023-04-19,12.95
C0033,2023-04-20,12.6
C0033,2023-04-21,11.28
C0033,2023-04-22,16.3
C0033,2023-04-23,13.09
C0033,2023-04-24,12.87
C0033,2023-04-25,18.37
C0033,2023-04-26,10.87
C0033,2023-04-27,17.38
C0033,2023-04-28,13.97
C0033,2023-04-29,13.66
C0033,2023-04-30,14.31
C0033,2023-05-01,15.71
C0033,2023-05-02,13.9
C0033,2023-05-03,13.37
C0033,2023-05-04,14.75
C0033,2023-05-05,12.31
C0033,2023-05-06,12.81
C0033,2023-05-07,14.7
C0033,2023-05-08,12.36
C0033,2023-05-09,11.01
C0033,2023-05-10,11.81
C0033,2023-05-11,14.67
C0033,2023-05-12,13.96
C0033,2023-05-13,14.78
C0033,2023-05-14,17.45
C0033,2023-05-15,20.03
C0033,2023-05-16,16.5
C0033,2023-05-17,13.75
C0033,2023-05-18,15.85
C0033,2023-05-19,17.4
C0033,2023-05-20,19.2
C0033,2023-05-21,14.88
C0033,2023-05-22,17.31
C0033,2023-05-23,13.77
C0033,2023-05-24,16.36
C0033,2023-05-25,15.9
C0033,2023-05-26,14.15
C0033,2023-05-27,16.25
C0033,2023-05-28,15.54
C0033,2023-05-29,12.25
C0033,2023-05-30,12.54
C0033,2023-05-31,9.48
C0033,2023-06-01,11.16
C0033,2023-06-02,13.79
C0033,2023-06-03,9.15
C0033,2023-06-04,16.62
C0033,2023-06-05,14.7
C0033,2023-06-06,10.47
C0033,2023-06-07,9.89
C0033,2023-06-08,12.08
C0033,2023-06-09,16.57
C0033,2023-06-10,12.41
C0033,2023-06-11,12.93
C0033,2023-06-12,13.97
C0033,2023-06-13,13.63
C0033,2023-06-14,14.62
C0033,2023-06-15,17.64
C0033,2023-06-16,12.95
C0033,2023-06-17,17.54
C0033,2023-06-18,16.6
C0033,2023-06-19,12.61
C0033,2023-06-20,15.37
C0033,2023-06-21,15.74
C0033,2023-06-22,11.65
C0033,2023-06-23,14.59
C0033,2023-06-24,11.77
C0033,2023-06-25,16.56
C0033,2023-06-26,11.19
C0033,2023-06-27,16.39
C0033,2023-06-28,17.37
C0033,2023-06-29,14.59
C0034,2023-01-01,17.16
C0034,2023-01-02,13.77
C0034,2023-01-03,17.83
C0034,2023-01-04,15.19
C0034,2023-01-05,17.35
C0034,2023-01-06,17.81
C0034,2023-01-07,17.7
C0034,2023-01-08,15.01
C0034,2023-01-09,11.78
C0034,2023-01-10,16.77
C0034,2023-01-11,16.3
C0034,2023-01-12,16.24
C0034,2023-01-13,15.91
C0034,2023-01-14,12.15
C0034,2023-01-15,15.51
C0034,2023-01-16,17.11
C0034,2023-01-17,17.09
C0034,2023-01-18,15.86
C0034,2023-01-19,18.23
C0034,2023-01-20,16.23
C0034,2023-01-21,17.7
C0034,2023-01-22,15.39
C0034,2023-01-23,13.16
C0034,2023-01-24,18.12
C0034,2023-01-25,14.96
C0034,2023-01-26,15.26
C0034,2023-01-27,11.71
C0034,2023-01-28,14.79
C0034,2023-01-29,13.61
C0034,2023-01-30,14.81
C0034,2023-01-31,16.53
C0034,2023-02-01,16.48
C0034,2023-02-02,16.85
C0034,2023-02-03,12.08
C0034,2023-02-04,10.91
C0034,2023-02-05,10.66
C0034,2023-02-06,16.3
C0034,2023-02-07,16.6
C0034,2023-02-08,17.96
C0034,2023-02-09,15.15
C0034,2023-02-10,17.35
C0034,2023-02-11,15.18
C0034,2023-02-12,14.94
C0034,2023-02-13,17.06
C0034,2023-02-14,16.01
C0034,2023-02-15,14.38
C0034,2023-02-16,11.21
C0034,2023-02-17,12.88
C0034,2023-02-18,17.14
C0034,2023-02-19,18.18
C0034,2023-02-20,16.92
C0034,2023-02-21,16.28
C0034,2023-02-22,15.39
C0034,2023-02-23,13.39
C0034,2023-02-24,12.89
C0034,2023-02-25,14.95
C0034,2023-02-26,16.17
C0034,2023-02-27,15.36
C0034,2023-02-28,11.45
C0034,2023-03-01,17.79
C0034,2023-03-02,15.3
C0034,2023-03-03,16.4
C0034,2023-03-04,18.45
C0034,2023-03-05,15.66
C0034,2023-03-06,13.47
C0034,2023-03-07,14.76
C0034,2023-03-08,15.72
C0034,2023-03-09,14.97
C0034,2023-03-10,14.37
C0034,2023-03-11,12.73
C0034,2023-03-12,16.79
C0034,2023-03-13,18.51
C0034,2023-03-14,16.46
C0034,2023-03-15,14.44
C0034,2023-03-16,16.88
C0034,2023-03-17,16.31
C0034,2023-03-18,12.0
C0034,2023-03-19,17.02
C0034,2023-03-20,12.2
C0034,2023-03-21,13.59
C0034,2023-03-22,15.82
C0034,2023-03-23,17.94
C0034,2023-03-24,12.86
C0034,2023-03-25,13.64
C0034,2023-03-26,13.68
C0034,2023-03-27,14.13
C0034,2023-03-28,13.89
C0034,2023-03-29,15.56
C0034,2023-03-30,14.9
C0034,2023-03-31,14.38
C0034,2023-04-01,14.12
C0034,2023-04-02,16.98
C0034,2023-04-03,14.83
C0034,2023-04-04,18.4
C0034,2023-04-05,15.46
C0034,2023-04-06,13.8
C0034,2023-04-07,19.47
C0034,2023-04-08,14.14
C0034,2023-04-09,16.43
C0034,2023-04-10,15.34
C0034,2023-04-11,14.78
C0034,2023-04-12,12.85
C0034,2023-04-13,16.54
C0034,2023-04-14,14.66
C0034,2023-04-15,12.3
C0034,2023-04-16,16.45
C0034,2023-04-17,14.86
C0034,2023-04-18,17.57
C0034,2023-04-19,12.47
C0034,2023-04-20,10.41
C0034,2023-04-21,19.35
C0034,2023-04-22,15.23
C0034,2023-04-23,11.21
C0034,2023-04-24,14.19
C0034,2023-04-25,14.31
C0034,2023-04-26,12.96
C0034,2023-04-27,9.82
C0034,2023-04-28,13.78
C0034,2023-04-29,15.46
C0034,2023-04-30,14.05
C0034,2023-05-01,13.84
C0034,2023-05-02,19.15
C0034,2023-05-03,14.38
C0034,2023-05-04,14.1
C0034,2023-05-05,15.71
C0034,2023-05-06,16.99
C0034,2023-05-07,14.96
C0034,2023-05-08,16.57
C0034,2023-05-09,14.8
C0034,2023-05-10,16.54
C0034,2023-05-11,13.85
C0034,2023-05-12,16.01
C0034,2023-05-13,13.07
C0034,2023-05-14,18.94
C0034,2023-05-15,18.59
C0034,2023-05-16,12.98
C0034,2023-05-17,14.05
C0034,2023-05-18,13.11
C0034,2023-05-19,12.53
C0034,2023-05-20,17.75
C0034,2023-05-21,13.89
C0034,2023-05-22,16.59
C0034,2023-05-23,18.25
C0034,2023-05-24,11.46
C0034,2023-05-25,15.97
C0034,2023-05-26,15.7
C0034,2023-05-27,16.71
C0034,2023-05-28,18.17
C0034,2023-05-29,13.35
C0034,2023-05-30,14.85
C0034,2023-05-31,13.65
C0034,2023-06-01,12.84
C0034,2023-06-02,15.26
C0034,2023-06-03,17.18
C0034,2023-06-04,13.71
C0034,2023-06-05,12.59
C0034,2023-06-06,13.0
C0034,2023-06-07,13.78
C0034,2023-06-08,15.44
C0034,2023-06-09,14.88
C0034,2023-06-10,18.24
C0034,2023-06-11,15.98
C0034,2023-06-12,13.16
C0034,2023-06-13,15.17
C0034,2023-06-14,15.12
C0034,2023-06-15,14.12
C0034,2023-06-16,11.67
C0034,2023-06-17,18.71
C0034,2023-06-18,14.33
C0034,2023-06-19,15.04
C0034,2023-06-20,13.59
C0034,2023-06-21,12.5
C0034,2023-06-22,11.99
C0034,2023-06-23,12.24
C0034,2023-06-24,16.5
C0034,2023-06-25,16.35
C0034,2023-06-26,10.31
C0034,2023-06-27,8.92
C0034,2023-06-28,15.87
C0034,2023-06-29,13.5
C0035,2023-01-01,12.41
C0035,2023-01-02,15.01
C0035,2023-01-03,12.89
C0035,2023-01-04,13.87
C0035,2023-01-05,17.59
C0035,2023-01-06,11.3
C0035,2023-01-07,13.8
C0035,2023-01-08,9.26
C0035,2023-01-09,13.75
C0035,2023-01-10,12.93
C0035,2023-01-11,13.34
C0035,2023-01-12,14.93
C0035,2023-01-13,15.28
C0035,2023-01-14,14.23
C0035,2023-01-15,16.98
C0035,2023-01-16,15.21
C0035,2023-01-17,13.56
C0035,2023-01-18,9.29
C0035,2023-01-19,13.27
C0035,2023-01-20,16.7
C0035,2023-01-21,15.32
C0035,2023-01-22,11.91
C0035,2023-01-23,11.11
C0035,2023-01-24,9.82
C0035,2023-01-25,13.37
C0035,2023-01-26,13.89
C0035,2023-01-27,13.67
C0035,2023-01-28,10.64
C0035,2023-01-29,11.7
C0035,2023-01-30,11.02
C0035,2023-01-31,10.19
C0035,2023-02-01,11.21
C0035,2023-02-02,13.55
C0035,2023-02-03,15.05
C0035,2023-02-04,14.32
C0035,2023-02-05,15.25
C0035,2023-02-06,12.74
C0035,2023-02-07,13.2
C0035,2023-02-08,14.77
C0035,2023-02-09,11.63
C0035,2023-02-10,13.4
C0035,2023-02-11,14.16
C0035,2023-02-12,11.82
C0035,2023-02-13,9.72
C0035,2023-02-14,10.93
C0035,2023-02-15,13.58
C0035,2023-02-16,17.51
C0035,2023-02-17,10.07
C0035,2023-02-18,11.88
C0035,2023-02-19,14.48
C0035,2023-02-20,12.31
C0035,2023-02-21,14.76
C0035,2023-02-22,11.86
C0035,2023-02-23,9.69
C0035,2023-02-24,11.27
C0035,2023-02-25,16.11
C0035,2023-02-26,13.77
C0035,2023-02-27,14.93
C0035,2023-02-28,10.61
C0035,2023-03-01,11.08
C0035,2023-03-02,11.86
C0035,2023-03-03,16.37
C0035,2023-03-04,12.83
C0035,2023-03-05,15.7
C0035,2023-03-06,19.07
C0035,2023-03-07,9.93
C0035,2023-03-08,14.12
C0035,2023-03-09,13.32
C0035,2023-03-10,7.62
C0035,2023-03-11,12.41
C0035,2023-03-12,12.3
C0035,2023-03-13,12.72
C0035,2023-03-14,11.05
C0035,2023-03-15,14.2
C0035,2023-03-16,13.86
C0035,2023-03-17,14.6
C0035,2023-03-18,14.33
C0035,2023-03-19,12.55
C0035,2023-03-20,12.37
C0035,2023-03-21,17.48
C0035,2023-03-22,11.78
C0035,2023-03-23,15.94
C0035,2023-03-24,10.49
C0035,2023-03-25,15.71
C0035,2023-03-26,11.39
C0035,2023-03-27,15.12
C0035,2023-03-28,12.3
C0035,2023-03-29,9.96
C0035,2023-03-30,15.87
C0035,2023-03-31,10.95
C0035,2023-04-01,13.9
C0035,2023-04-02,8.74
C0035,2023-04-03,13.14
C0035,2023-04-04,13.23
C0035,2023-04-05,15.85
C0035,2023-04-06,12.83
C0035,2023-04-07,15.45
C0035,2023-04-08,12.65
C0035,2023-04-09,9.36
C0035,2023-04-10,12.73
C0035,2023-04-11,9.3
C0035,2023-04-12,12.66
C0035,2023-04-13,15.43
C0035,2023-04-14,11.89
C0035,2023-04-15,14.45
C0035,2023-04-16,12.13
C0035,2023-04-17,14.37
C0035,2023-04-18,16.22
C0035,2023-04-19,13.62
C0035,2023-04-20,14.41
C0035,2023-04-21,12.87
C0035,2023-04-22,14.71
C0035,2023-04-23,14.62
C0035,2023-04-24,11.62
C0035,2023-04-25,14.7
C0035,2023-04-26,12.98
C0035,2023-04-27,12.82
C0035,2023-04-28,11.96
C0035,2023-04-29,12.51
C0035,2023-04-30,13.55
C0035,2023-05-01,13.11
C0035,2023-05-02,17.11
C0035,2023-05-03,15.8
C0035,2023-05-04,10.43
C0035,2023-05-05,13.8
C0035,2023-05-06,17.98
C0035,2023-05-07,9.72
C0035,2023-05-08,14.47
C0035,2023-05-09,12.72
C0035,2023-05-10,12.11
C0035,2023-05-11,15.45
C0035,2023-05-12,12.53
C0035,2023-05-13,14.35
C0035,2023-05-14,16.34
C0035,2023-05-15,17.04
C0035,2023-05-16,11.37
C0035,2023-05-17,9.34
C0035,2023-05-18,11.97
C0035,2023-05-19,12.12
C0035,2023-05-20,16.37
C0035,2023-05-21,12.48
C0035,2023-05-22,12.08
C0035,2023-05-23,14.61
C0035,2023-05-24,11.99
C0035,2023-05-25,12.83
C0035,2023-05-26,8.82
C0035,2023-05-27,10.58
C0035,2023-05-28,17.65
C0035,2023-05-29,10.85
C0035,2023-05-30,15.5
C0035,2023-05-31,11.18
C0035,2023-06-01,13.64
C0035,2023-06-02,14.58
C0035,2023-06-03,9.91
C0035,2023-06-04,14.2
C0035,2023-06-05,12.67
C0035,2023-06-06,14.73
C0035,2023-06-07,17.28
C0035,2023-06-08,11.84
C0035,2023-06-09,19.21
C0035,2023-06-10,12.81
C0035,2023-06-11,12.74
C0035,2023-06-12,11.38
C0035,2023-06-13,15.98
C0035,2023-06-14,11.9
C0035,2023-06-15,15.96
C0035,2023-06-16,13.51
C0035,2023-06-17,13.51
C0035,2023-06-18,12.14
C0035,2023-06-19,10.45
C0035,2023-06-20,15.28
C0035,2023-06-21,14.6
C0035,2023-06-22,10.86
C0035,2023-06-23,15.6
C0035,2023-06-24,10.62
C0035,2023-06-25,16.98
C0035,2023-06-26,15.24
C0035,2023-06-27,14.96
C0035,2023-06-28,10.49
C0035,2023-06-29,10.09
C0036,2023-01-01,15.48
C0036,2023-01-02,5.24
C0036,2023-01-03,10.11
C0036,2023-01-04,9.48
C0036,2023-01-05,11.76
C0036,2023-01-06,9.32
C0036,2023-01-07,10.22
C0036,2023-01-08,11.01
C0036,2023-01-09,11.21
C0036,2023-01-10,10.13
C0036,2023-01-11,11.1
C0036,2023-01-12,8.44
C0036,2023-01-13,10.65
C0036,2023-01-14,6.74
C0036,2023-01-15,9.57
C0036,2023-01-16,9.98
C0036,2023-01-17,12.51
C0036,2023-01-18,6.36
C0036,2023-01-19,9.45
C0036,2023-01-20,10.52
C0036,2023-01-21,9.43
C0036,2023-01-22,9.01
C0036,2023-01-23,10.28
C0036,2023-01-24,12.05
C0036,2023-01-25,9.6
C0036,2023-01-26,7.36
C0036,2023-01-27,3.29
C0036,2023-01-28,5.78
C0036,2023-01-29,11.95
C0036,2023-01-30,7.16
C0036,2023-01-31,11.12
C0036,2023-02-01,8.35
C0036,2023-02-02,12.06
C0036,2023-02-03,6.99
C0036,2023-02-04,7.93
C0036,2023-02-05,10.39
C0036,2023-02-06,8.26
C0036,2023-02-07,10.1
C0036,2023-02-08,8.72
C0036,2023-02-09,13.11
C0036,2023-02-10,9.23
C0036,2023-02-11,13.47
C0036,2023-02-12,9.84
C0036,2023-02-13,12.39
C0036,2023-02-14,11.02
C0036,2023-02-15,9.77
C0036,2023-02-16,12.02
C0036,2023-02-17,12.09
C0036,2023-02-18,11.91
C0036,2023-02-19,13.09
C0036,2023-02-20,9.29
C0036,2023-02-21,9.64
C0036,2023-02-22,7.81
C0036,2023-02-23,11.79
C0036,2023-02-24,12.52
C0036,2023-02-25,9.74
C0036,2023-02-26,8.49
C0036,2023-02-27,11.45
C0036,2023-02-28,8.54
C0036,2023-03-01,9.37
C0036,2023-03-02,12.1
C0036,2023-03-03,9.14
C0036,2023-03-04,8.34
C0036,2023-03-05,9.58
C0036,2023-03-06,11.8
C0036,2023-03-07,7.9
C0036,2023-03-08,14.3
C0036,2023-03-09,9.82
C0036,2023-03-10,10.67
C0036,2023-03-11,9.02
C0036,2023-03-12,10.04
C0036,2023-03-13,15.51
C0036,2023-03-14,11.94
C0036,2023-03-15,13.46
C0036,2023-03-16,13.14
C0036,2023-03-17,10.07
C0036,2023-03-18,8.54
C0036,2023-03-19,7.41
C0036,2023-03-20,9.98
C0036,2023-03-21,16.62
C0036,2023-03-22,7.6
C0036,2023-03-23,10.43
C0036,2023-03-24,6.87
C0036,2023-03-25,11.15
C0036,2023-03-26,10.7
C0036,2023-03-27,9.87
C0036,2023-03-28,11.71
C0036,2023-03-29,7.08
C0036,2023-03-30,12.66
C0036,2023-03-31,10.99
C0036,2023-04-01,9.07
C0036,2023-04-02,8.22
C0036,2023-04-03,11.21
C0036,2023-04-04,10.78
C0036,2023-04-05,8.64
C0036,2023-04-06,11.74
C0036,2023-04-07,10.81
C0036,2023-04-08,7.73
C0036,2023-04-09,3.48
C0036,2023-04-10,9.44
C0036,2023-04-11,11.6
C0036,2023-04-12,6.81
C0036,2023-04-13,5.56
C0036,2023-04-14,6.58
C0036,2023-04-15,7.59
C0036,2023-04-16,12.72
C0036,2023-04-17,11.79
C0036,2023-04-18,13.81
C0036,2023-04-19,5.77
C0036,2023-04-20,12.3
C0036,2023-04-21,14.29
C0036,2023-04-22,10.76
C0036,2023-04-23,9.0
C0036,2023-04-24,10.08
C0036,2023-04-25,12.17
C0036,2023-04-26,8.18
C0036,2023-04-27,7.49
C0036,2023-04-28,8.66
C0036,2023-04-29,7.23
C0036,2023-04-30,6.33
C0036,2023-05-01,10.34
C0036,2023-05-02,7.61
C0036,2023-05-03,7.97
C0036,2023-05-04,14.39
C0036,2023-05-05,9.55
C0036,2023-05-06,9.89
C0036,2023-05-07,12.17
C0036,2023-05-08,9.12
C0036,2023-05-09,11.09
C0036,2023-05-10,6.68
C0036,2023-05-11,10.23
C0036,2023-05-12,9.82
C0036,2023-05-13,9.93
C0036,2023-05-14,8.27
C0036,2023-05-15,7.86
C0036,2023-05-16,10.01
C0036,2023-05-17,11.87
